,unit_id,isp,TECHNOLOGY,SK down,SK UP,timezone_offset,timezone_offset_dst,STATE,REGION
3920,1121,Time Warner Cable,CABLE,15,1,-5,-4,NY,NORTHEAST
3922,1214,Comcast,CABLE,105,10,-5,-4,NY,NORTHEAST
3923,1232,Time Warner Cable,CABLE,30,5,-5,-4,NY,NORTHEAST
3924,5207,Time Warner Cable,CABLE,15,1,-5,-4,NY,NORTHEAST
3926,5270,Comcast,CABLE,50,5,-5,-4,NY,NORTHEAST
3927,5274,Time Warner Cable,CABLE,100,10,-5,-4,NY,NORTHEAST
3928,5318,Cablevision,CABLE,15,5,-5,-4,NY,NORTHEAST
3929,5433,Time Warner Cable,CABLE,50,5,-5,-4,NY,NORTHEAST
3930,5455,Comcast,CABLE,25,5,-5,-4,NY,NORTHEAST
3931,5511,Time Warner Cable,CABLE,15,1,-5,-4,NY,NORTHEAST
3932,5569,Time Warner Cable,CABLE,20,2,-5,-4,NY,NORTHEAST
3933,5707,Time Warner Cable,CABLE,15,1,-5,-4,NY,NORTHEAST
3934,5711,Verizon,FIBER,75,35,-5,-4,NY,NORTHEAST
3935,5775,Verizon,FIBER,50,50,-5,-4,NY,NORTHEAST
3936,5815,Time Warner Cable,CABLE,15,1,-5,-4,NY,NORTHEAST
3938,5838,Time Warner Cable,CABLE,20,2,-5,-4,NY,NORTHEAST
3939,5882,Time Warner Cable,CABLE,30,5,-5,-4,NY,NORTHEAST
3940,5949,Verizon,FIBER,50,50,-5,-4,NY,NORTHEAST
3941,6121,Verizon DSL,DSL,[1.1 - 3.0],[0.384 - 0.768],-5,-4,NY,NORTHEAST
3942,6180,Time Warner Cable,CABLE,30,5,-5,-4,NY,NORTHEAST
3943,6217,Cablevision,CABLE,50,25,-5,-4,NY,NORTHEAST
3944,6244,Time Warner Cable,CABLE,15,1,-5,-4,NY,NORTHEAST
3945,6266,Time Warner Cable,CABLE,15,1,-5,-4,NY,NORTHEAST
3946,6285,Verizon,FIBER,75,75,-5,-4,NY,NORTHEAST
3947,6372,Cablevision,CABLE,50,25,-5,-4,NY,NORTHEAST
3948,6423,Time Warner Cable,CABLE,15,1,-5,-4,NY,NORTHEAST
3949,6446,Time Warner Cable,CABLE,20,2,-5,-4,NY,NORTHEAST
3950,6450,Verizon,FIBER,25,25,-5,-4,NY,NORTHEAST
3952,6471,Verizon,FIBER,75,35,-5,-4,NY,NORTHEAST
3954,6567,Verizon DSL,DSL,[3.1 - 7.0],[0.768],-5,-4,NY,NORTHEAST
3955,6620,Time Warner Cable,CABLE,15,1,-5,-4,NY,NORTHEAST
3956,6695,Time Warner Cable,CABLE,50,5,-5,-4,NY,NORTHEAST
3957,6801,Time Warner Cable,CABLE,15,1,-5,-4,NY,NORTHEAST
3958,6892,Time Warner Cable,CABLE,15,1,-5,-4,NY,NORTHEAST
3959,7133,Cablevision,CABLE,15,5,-5,-4,NY,NORTHEAST
3960,7173,Cablevision,CABLE,50,25,-5,-4,NY,NORTHEAST
3961,7185,Comcast,CABLE,50,10,-5,-4,NY,NORTHEAST
3962,7223,Frontier,DSL,3,0.384,-5,-4,NY,NORTHEAST
3963,7227,Frontier,DSL,12,1,-5,-4,NY,NORTHEAST
3964,7248,Time Warner Cable,CABLE,15,1,-5,-4,NY,NORTHEAST
3965,7268,Time Warner Cable,CABLE,20,2,-5,-4,NY,NORTHEAST
3966,7376,Verizon,FIBER,50,50,-5,-4,NY,NORTHEAST
3967,7425,Verizon,FIBER,35,35,-5,-4,NY,NORTHEAST
3969,7476,Time Warner Cable,CABLE,20,2,-5,-4,NY,NORTHEAST
3970,7814,Time Warner Cable,CABLE,50,5,-5,-4,NY,NORTHEAST
3971,7934,Verizon,FIBER,35,35,-5,-4,NY,NORTHEAST
3972,7998,Time Warner Cable,CABLE,3,1,-5,-4,NY,NORTHEAST
3973,8071,Verizon,FIBER,50,50,-5,-4,NY,NORTHEAST
3974,8137,Time Warner Cable,CABLE,50,5,-5,-4,NY,NORTHEAST
3975,8258,Cablevision,CABLE,101,35,-5,-4,NY,NORTHEAST
3977,8336,Time Warner Cable,CABLE,20,2,-5,-4,NY,NORTHEAST
3978,8354,Cablevision,CABLE,50,25,-5,-4,NY,NORTHEAST
3979,8413,Cablevision,CABLE,50,25,-5,-4,NY,NORTHEAST
3980,8449,Verizon,FIBER,50,50,-5,-4,NY,NORTHEAST
3981,8501,Time Warner Cable,CABLE,50,5,-5,-4,NY,NORTHEAST
3982,8617,Time Warner Cable,CABLE,20,2,-5,-4,NY,NORTHEAST
3983,8682,Time Warner Cable,CABLE,100,5,-5,-4,NY,NORTHEAST
3984,8700,Time Warner Cable,CABLE,15,1,-5,-4,NY,NORTHEAST
3985,8957,Time Warner Cable,CABLE,20,2,-5,-4,NY,NORTHEAST
3986,9017,Time Warner Cable,CABLE,50,5,-5,-4,NY,NORTHEAST
3987,9241,Cablevision,CABLE,15,5,-5,-4,NY,NORTHEAST
3989,9267,Time Warner Cable,CABLE,15,1,-5,-4,NY,NORTHEAST
3991,9343,Time Warner Cable,CABLE,15,1,-5,-4,NY,NORTHEAST
3992,9429,Time Warner Cable,CABLE,30,5,-5,-4,NY,NORTHEAST
3993,9463,Time Warner Cable,CABLE,20,2,-5,-4,NY,NORTHEAST
3994,9489,Time Warner Cable,CABLE,20,2,-5,-4,NY,NORTHEAST
3995,9503,Verizon,FIBER,50,50,-5,-4,NY,NORTHEAST
3996,9519,Cablevision,CABLE,15,5,-5,-4,NY,NORTHEAST
3997,9542,Time Warner Cable,CABLE,15,1,-5,-4,NY,NORTHEAST
3998,9560,Verizon,FIBER,25,25,-5,-4,NY,NORTHEAST
4000,9642,Verizon,FIBER,50,50,-5,-4,NY,NORTHEAST
4001,9672,Verizon,FIBER,25,25,-5,-4,NY,NORTHEAST
4002,9673,Time Warner Cable,CABLE,15,1,-5,-4,NY,NORTHEAST
4003,9678,Verizon,FIBER,50,50,-5,-4,NY,NORTHEAST
4005,9695,Time Warner Cable,CABLE,100,10,-5,-4,NY,NORTHEAST
4006,9731,Verizon,FIBER,50,50,-5,-4,NY,NORTHEAST
4007,9960,Time Warner Cable,CABLE,7,0.768,-5,-4,NY,NORTHEAST
4008,9990,Time Warner Cable,CABLE,20,2,-5,-4,NY,NORTHEAST
4009,9997,Time Warner Cable,CABLE,20,2,-5,-4,NY,NORTHEAST
4010,10002,Verizon,FIBER,75,75,-5,-4,NY,NORTHEAST
4011,10011,Comcast,CABLE,105,10,-5,-4,NY,NORTHEAST
4012,10033,Time Warner Cable,CABLE,15,1,-5,-4,NY,NORTHEAST
4013,10152,Windstream,DSL,1.5,0.384,-5,-4,NY,NORTHEAST
4014,10217,Cablevision,CABLE,15,5,-5,-4,NY,NORTHEAST
4015,10320,Verizon DSL,DSL,[1.1 - 3.0],[0.384 - 0.768],-5,-4,NY,NORTHEAST
4016,10342,Time Warner Cable,CABLE,30,5,-5,-4,NY,NORTHEAST
4017,10343,Time Warner Cable,CABLE,50,5,-5,-4,NY,NORTHEAST
4018,10368,Verizon DSL,DSL,[1.1 - 3.0],[0.384 - 0.768],-5,-4,NY,NORTHEAST
4019,10396,Time Warner Cable,CABLE,50,5,-5,-4,NY,NORTHEAST
4020,10419,Time Warner Cable,CABLE,15,1,-5,-4,NY,NORTHEAST
4021,10421,Time Warner Cable,CABLE,20,2,-5,-4,NY,NORTHEAST
4022,10441,Verizon DSL,DSL,[0.5 - 1.0],[0.384],-5,-4,NY,NORTHEAST
4023,10458,Verizon DSL,DSL,[1.1 - 3.0],[0.384 - 0.768],-5,-4,NY,NORTHEAST
4024,10482,Time Warner Cable,CABLE,20,2,-5,-4,NY,NORTHEAST
4025,10491,Time Warner Cable,CABLE,15,1,-5,-4,NY,NORTHEAST
4026,10506,Time Warner Cable,CABLE,7,0.768,-5,-4,NY,NORTHEAST
4027,10532,Time Warner Cable,CABLE,15,1,-5,-4,NY,NORTHEAST
4028,10545,Time Warner Cable,CABLE,1,1,-5,-4,NY,NORTHEAST
4029,10574,Time Warner Cable,CABLE,20,2,-5,-4,NY,NORTHEAST
4030,10591,Time Warner Cable,CABLE,50,5,-5,-4,NY,NORTHEAST
4031,10760,Time Warner Cable,CABLE,15,1,-5,-4,NY,NORTHEAST
4032,10791,Time Warner Cable,CABLE,20,2,-5,-4,NY,NORTHEAST
4034,10926,Cablevision,CABLE,15,5,-5,-4,NY,NORTHEAST
4035,10985,Time Warner Cable,CABLE,20,2,-5,-4,NY,NORTHEAST
4036,11052,Time Warner Cable,CABLE,15,1,-5,-4,NY,NORTHEAST
4037,11085,Cablevision,CABLE,50,25,-5,-4,NY,NORTHEAST
4039,11212,Cablevision,CABLE,15,5,-5,-4,NY,NORTHEAST
4040,11240,Time Warner Cable,CABLE,50,5,-5,-4,NY,NORTHEAST
4041,11307,Time Warner Cable,CABLE,50,5,-5,-4,NY,NORTHEAST
4042,11317,Verizon DSL,DSL,[1.1 - 3.0],[0.384 - 0.768],-5,-4,NY,NORTHEAST
4043,11324,Cablevision,CABLE,15,5,-5,-4,NY,NORTHEAST
4044,11432,Cablevision,CABLE,15,5,-5,-4,NY,NORTHEAST
4045,11487,Cablevision,CABLE,101,35,-5,-4,NY,NORTHEAST
4046,11605,Cablevision,CABLE,15,5,-5,-4,NY,NORTHEAST
4047,11621,Time Warner Cable,CABLE,3,1,-5,-4,NY,NORTHEAST
4048,11624,Time Warner Cable,CABLE,15,1,-5,-4,NY,NORTHEAST
4049,11637,Time Warner Cable,CABLE,15,2,-5,-4,NY,NORTHEAST
4050,11652,Time Warner Cable,CABLE,20,2,-5,-4,NY,NORTHEAST
4051,11658,Time Warner Cable,CABLE,15,1,-5,-4,NY,NORTHEAST
4052,11673,Cablevision,CABLE,15,5,-5,-4,NY,NORTHEAST
4053,11720,Time Warner Cable,CABLE,50,5,-5,-4,NY,NORTHEAST
4054,11747,Time Warner Cable,CABLE,15,1,-5,-4,NY,NORTHEAST
4055,11750,Time Warner Cable,CABLE,20,2,-5,-4,NY,NORTHEAST
4056,11880,Verizon DSL,DSL,[1.1 - 3.0],[0.384 - 0.768],-5,-4,NY,NORTHEAST
4057,11957,Cablevision,CABLE,101,35,-5,-4,NY,NORTHEAST
4058,11977,Time Warner Cable,CABLE,15,1,-5,-4,NY,NORTHEAST
4059,11981,Time Warner Cable,CABLE,15,1,-5,-4,NY,NORTHEAST
4060,11986,Verizon DSL,DSL,[0.5 - 1.0],[0.384],-5,-4,NY,NORTHEAST
4061,12016,Time Warner Cable,CABLE,20,2,-5,-4,NY,NORTHEAST
4062,12118,Time Warner Cable,CABLE,15,1,-5,-4,NY,NORTHEAST
4063,12120,Cablevision,CABLE,50,25,-5,-4,NY,NORTHEAST
4066,12261,Comcast,CABLE,25,5,-5,-4,NY,NORTHEAST
4067,12320,Cablevision,CABLE,15,5,-5,-4,NY,NORTHEAST
4068,12351,Verizon,FIBER,50,50,-5,-4,NY,NORTHEAST
4069,12363,Time Warner Cable,CABLE,15,1,-5,-4,NY,NORTHEAST
4070,12364,Time Warner Cable,CABLE,20,2,-5,-4,NY,NORTHEAST
4071,12397,Time Warner Cable,CABLE,5,1,-5,-4,NY,NORTHEAST
4072,12424,Time Warner Cable,CABLE,15,1,-5,-4,NY,NORTHEAST
4073,12481,Frontier,DSL,6,0.384,-5,-4,NY,NORTHEAST
4074,12495,Verizon,FIBER,25,25,-5,-4,NY,NORTHEAST
4075,12584,Time Warner Cable,CABLE,15,1,-5,-4,NY,NORTHEAST
4076,12626,Time Warner Cable,CABLE,5,1,-5,-4,NY,NORTHEAST
4077,12650,Cox,CABLE,50,10,-5,-4,NY,NORTHEAST
4078,12656,Time Warner Cable,CABLE,5,1,-5,-4,NY,NORTHEAST
4079,12719,Cablevision,CABLE,50,25,-5,-4,NY,NORTHEAST
4081,12776,Time Warner Cable,CABLE,20,2,-5,-4,NY,NORTHEAST
4082,12788,Cablevision,CABLE,15,5,-5,-4,NY,NORTHEAST
4083,12902,Frontier,DSL,3,0.384,-5,-4,NY,NORTHEAST
4084,12912,Cablevision,CABLE,15,5,-5,-4,NY,NORTHEAST
4085,12914,Verizon,FIBER,15,15,-5,-4,NY,NORTHEAST
4086,13108,Time Warner Cable,CABLE,15,1,-5,-4,NY,NORTHEAST
4087,13114,Comcast,CABLE,50,10,-5,-4,NY,NORTHEAST
4088,13117,Cablevision,CABLE,15,5,-5,-4,NY,NORTHEAST
4089,13128,Cablevision,CABLE,15,5,-5,-4,NY,NORTHEAST
4090,13135,Cablevision,CABLE,15,5,-5,-4,NY,NORTHEAST
4091,13149,Verizon,FIBER,50,50,-5,-4,NY,NORTHEAST
4092,13192,Cablevision,CABLE,15,5,-5,-4,NY,NORTHEAST
4093,13451,Verizon,FIBER,25,25,-5,-4,NY,NORTHEAST
4094,14660,Mediacom,CABLE,15,1,-5,-4,NY,NORTHEAST
4095,14661,Time Warner Cable,CABLE,15,1,-5,-4,NY,NORTHEAST
4096,14687,Cablevision,CABLE,15,5,-5,-4,NY,NORTHEAST
4097,14739,Time Warner Cable,CABLE,15,1,-5,-4,NY,NORTHEAST
4098,18283,Verizon DSL,DSL,[1.1 - 3.0],[0.384 - 0.768],-5,-4,NY,NORTHEAST
4099,26284,Verizon,FIBER,75,75,-5,-4,NY,NORTHEAST
4100,26288,Verizon,FIBER,75,75,-5,-4,NY,NORTHEAST
4101,26289,Verizon,FIBER,75,75,-5,-4,NY,NORTHEAST
4102,26301,Cablevision,CABLE,50,25,-5,-4,NY,NORTHEAST
4103,26306,Cablevision,CABLE,50,25,-5,-4,NY,NORTHEAST
4104,26309,Cablevision,CABLE,15,5,-5,-4,NY,NORTHEAST
4105,26319,Verizon DSL,DSL,[1.1 - 3.0],[0.384 - 0.768],-5,-4,NY,NORTHEAST
4106,26326,Frontier,DSL,6,0.768,-5,-4,NY,NORTHEAST
4107,26328,Verizon,FIBER,75,35,-5,-4,NY,NORTHEAST
4108,26333,Frontier,DSL,6,0.768,-5,-4,NY,NORTHEAST
4109,26334,Frontier,DSL,3,0.384,-5,-4,NY,NORTHEAST
4110,26340,Frontier,DSL,3,0.384,-5,-4,NY,NORTHEAST
4111,26529,Verizon,FIBER,35,35,-5,-4,NY,NORTHEAST
4112,26539,Cablevision,CABLE,101,35,-5,-4,NY,NORTHEAST
4113,26549,Cablevision,CABLE,50,25,-5,-4,NY,NORTHEAST
4115,26554,Cablevision,CABLE,50,25,-5,-4,NY,NORTHEAST
4116,26561,Verizon,FIBER,50,50,-5,-4,NY,NORTHEAST
4117,26562,Cablevision,CABLE,101,35,-5,-4,NY,NORTHEAST
4118,26563,Cablevision,CABLE,101,35,-5,-4,NY,NORTHEAST
4119,26564,Cablevision,CABLE,50,25,-5,-4,NY,NORTHEAST
4120,26565,Verizon,FIBER,50,50,-5,-4,NY,NORTHEAST
4121,26684,Cablevision,CABLE,15,5,-5,-4,NY,NORTHEAST
4122,26696,Cablevision,CABLE,101,35,-5,-4,NY,NORTHEAST
4123,26697,Cablevision,CABLE,15,5,-5,-4,NY,NORTHEAST
4124,26698,Cablevision,CABLE,101,35,-5,-4,NY,NORTHEAST
4125,26706,Time Warner Cable,CABLE,20,2,-5,-4,NY,NORTHEAST
4126,26730,Cablevision,CABLE,50,25,-5,-4,NY,NORTHEAST
4127,26732,Cablevision,CABLE,15,5,-5,-4,NY,NORTHEAST
4128,26736,Verizon,FIBER,50,50,-5,-4,NY,NORTHEAST
4129,26747,Verizon,FIBER,75,75,-5,-4,NY,NORTHEAST
4130,26767,Time Warner Cable,CABLE,20,2,-5,-4,NY,NORTHEAST
4131,26768,Cablevision,CABLE,101,35,-5,-4,NY,NORTHEAST
4132,26769,Verizon,FIBER,75,75,-5,-4,NY,NORTHEAST
4133,26770,Cablevision,CABLE,101,35,-5,-4,NY,NORTHEAST
4134,26773,Cablevision,CABLE,101,35,-5,-4,NY,NORTHEAST
4135,26777,Time Warner Cable,CABLE,15,1,-5,-4,NY,NORTHEAST
4136,26778,Time Warner Cable,CABLE,20,2,-5,-4,NY,NORTHEAST
4137,26810,Time Warner Cable,CABLE,50,5,-6,-5,NY,NORTHEAST
4138,26811,Cablevision,CABLE,50,25,-5,-4,NY,NORTHEAST
4139,26812,Verizon,FIBER,35,35,-5,-4,NY,NORTHEAST
4140,26813,Cablevision,CABLE,15,5,-5,-4,NY,NORTHEAST
4141,26821,Verizon,FIBER,50,50,-5,-4,NY,NORTHEAST
4142,26829,Frontier,DSL,6,0.384,-5,-4,NY,NORTHEAST
4143,26831,Time Warner Cable,CABLE,15,1,-5,-4,NY,NORTHEAST
4144,26834,Time Warner Cable,CABLE,3,1,-5,-4,NY,NORTHEAST
4145,26838,Frontier,DSL,6,0.384,-5,-4,NY,NORTHEAST
4146,28205,Charter,CABLE,30,4,-5,-4,NY,NORTHEAST
4147,28206,Verizon DSL,DSL,[0.5 - 1.0],[0.384],-5,-4,NY,NORTHEAST
4149,28628,Verizon,FIBER,35,35,-5,-4,NY,NORTHEAST
4150,28632,Time Warner Cable,CABLE,20,2,-5,-4,NY,NORTHEAST
4152,28870,Frontier,DSL,3,0.384,-5,-4,NY,NORTHEAST
4153,30674,Cablevision,CABLE,15,5,-5,-4,NY,NORTHEAST
4154,30683,Time Warner Cable,CABLE,50,5,-5,-4,NY,NORTHEAST
4155,30687,Cablevision,CABLE,50,25,-5,-4,NY,NORTHEAST
4156,32413,Wildblue/ViaSat,SATELLITE,12,3,-5,-4,NY,NORTHEAST
4157,32508,Verizon,FIBER,75,35,-6,-5,NY,NORTHEAST
4158,32544,Wildblue/ViaSat,SATELLITE,12,3,-5,-4,NY,NORTHEAST
4159,32561,Wildblue/ViaSat,SATELLITE,12,3,-5,-4,NY,NORTHEAST
4161,146224,Verizon DSL,DSL,[3.1 - 7.0],[0.768],-5,-4,NY,NORTHEAST
4162,157614,Verizon,FIBER,15,15,-5,-4,NY,NORTHEAST
4163,180542,Time Warner Cable,CABLE,50,5,-6,-5,NY,NORTHEAST
4164,207294,Verizon,FIBER,50,50,-5,-5,NY,NORTHEAST
4165,210362,Time Warner Cable,CABLE,15,1,-5,-5,NY,NORTHEAST
4166,210366,Verizon,FIBER,50,50,-5,-4,NY,NORTHEAST
4168,210374,Time Warner Cable,CABLE,30,5,-5,-4,NY,NORTHEAST
4169,211210,Time Warner Cable,CABLE,30,5,-5,-4,NY,NORTHEAST
4170,211502,Cablevision,CABLE,101,35,-5,-5,NY,NORTHEAST
4172,211506,Cablevision,CABLE,101,35,-5,-5,NY,NORTHEAST
4173,211510,Cablevision,CABLE,101,35,-5,-5,NY,NORTHEAST
4175,213332,Frontier,DSL,6,0.384,-5,-4,NY,NORTHEAST
4177,214374,Verizon DSL,DSL,[1.1 - 3.0],[0.384 - 0.768],-5,-5,NY,NORTHEAST
4178,214384,Time Warner Cable,CABLE,50,5,-5,-5,NY,NORTHEAST
4179,214386,Time Warner Cable,CABLE,3,1,-5,-4,NY,NORTHEAST
4180,214388,Frontier,DSL,6,0.768,-5,-5,NY,NORTHEAST
4181,214390,Frontier,DSL,12,1,-5,-5,NY,NORTHEAST
4182,215228,Frontier,DSL,6,0.768,-5,-5,NY,NORTHEAST
4183,215284,Time Warner Cable,CABLE,15,1,-5,-5,NY,NORTHEAST
4184,215646,Verizon,FIBER,75,75,-5,-4,NY,NORTHEAST
4185,215672,Verizon DSL,DSL,[1.1 - 3.0],[0.384 - 0.768],-5,-4,NY,NORTHEAST
4186,216130,Frontier,DSL,12,2,-5,-5,NY,NORTHEAST
4187,216148,Frontier,DSL,3,0.384,-5,-5,NY,NORTHEAST
4188,216212,Cablevision,CABLE,50,25,-5,-4,NY,NORTHEAST
4189,216590,Verizon,FIBER,75,75,-5,-5,NY,NORTHEAST
4190,216630,Verizon,FIBER,75,75,-5,-5,NY,NORTHEAST
4191,216640,Charter,CABLE,30,4,-5,-5,NY,NORTHEAST
4192,216654,Frontier,DSL,6,0.384,-5,-5,NY,NORTHEAST
4193,216706,Time Warner Cable,CABLE,100,5,-5,-4,NY,NORTHEAST
4194,216776,Time Warner Cable,CABLE,100,5,-5,-5,NY,NORTHEAST
4195,217749,Time Warner Cable,CABLE,5,1,-5,-5,NY,NORTHEAST
4196,234832,Cablevision,CABLE,15,5,-5,-5,NY,NORTHEAST
4197,241883,Verizon,FIBER,50,50,-5,-5,NY,NORTHEAST
4198,244754,Time Warner Cable,CABLE,100,5,-6,-5,NY,NORTHEAST
4199,244756,Verizon,FIBER,150,150,-5,-5,NY,NORTHEAST
4201,421790,Verizon DSL,DSL,[7.1 - 15.0],[1.0],-5,-4,NY,NORTHEAST
4202,421792,Time Warner Cable,CABLE,30,5,-5,-4,NY,NORTHEAST
4203,421828,Verizon,FIBER,50,50,-5,-4,NY,NORTHEAST
4204,435512,Time Warner Cable,CABLE,15,1,-5,-4,NY,NORTHEAST
4205,528786,Cablevision,CABLE,50,25,-5,-4,NY,NORTHEAST
4206,568822,Time Warner Cable,CABLE,20,2,-5,-4,NY,NORTHEAST
4207,578298,Verizon,FIBER,50,25,-5,-4,NY,NORTHEAST
4208,589668,Cablevision,CABLE,50,25,-5,-4,NY,NORTHEAST
4209,589670,Cablevision,CABLE,50,25,-5,-4,NY,NORTHEAST
4211,589686,Cablevision,CABLE,101,35,-5,-4,NY,NORTHEAST
4212,589694,Cablevision,CABLE,50,25,-5,-4,NY,NORTHEAST
4213,589696,Cablevision,CABLE,101,35,-5,-4,NY,NORTHEAST
4216,589724,Cablevision,CABLE,101,35,-5,-4,NY,NORTHEAST
4217,589740,Cablevision,CABLE,101,35,-5,-4,NY,NORTHEAST
4218,589744,Cablevision,CABLE,15,5,-5,-4,NY,NORTHEAST
4219,589750,Cablevision,CABLE,50,25,-5,-4,NY,NORTHEAST
4220,589754,Cablevision,CABLE,50,25,-5,-4,NY,NORTHEAST
4221,589756,Cablevision,CABLE,50,25,-5,-4,NY,NORTHEAST
4222,589760,Cablevision,CABLE,50,25,-5,-4,NY,NORTHEAST
4223,589774,Cablevision,CABLE,50,25,-5,-4,NY,NORTHEAST
4224,589776,Cablevision,CABLE,50,25,-5,-4,NY,NORTHEAST
4225,589798,Cablevision,CABLE,101,35,-5,-4,NY,NORTHEAST
4226,589802,Cablevision,CABLE,101,35,-5,-4,NY,NORTHEAST
4228,589812,Cablevision,CABLE,50,25,-5,-4,NY,NORTHEAST
4229,589816,Cablevision,CABLE,101,35,-5,-4,NY,NORTHEAST
4230,589822,Cablevision,CABLE,50,25,-5,-4,NY,NORTHEAST
4231,589842,Cablevision,CABLE,101,35,-5,-4,NY,NORTHEAST
4232,598790,Cablevision,CABLE,50,25,-5,-4,NY,NORTHEAST
4233,598792,Cablevision,CABLE,15,5,-5,-4,NY,NORTHEAST
4234,598798,Cablevision,CABLE,101,35,-5,-4,NY,NORTHEAST
4235,598800,Cablevision,CABLE,101,35,-5,-4,NY,NORTHEAST
4236,598802,Cablevision,CABLE,50,25,-5,-4,NY,NORTHEAST
4237,598804,Cablevision,CABLE,50,25,-5,-4,NY,NORTHEAST
4238,598808,Cablevision,CABLE,101,35,-5,-4,NY,NORTHEAST
4239,598810,Cablevision,CABLE,50,25,-5,-4,NY,NORTHEAST
4240,598812,Cablevision,CABLE,101,35,-5,-4,NY,NORTHEAST
4241,598814,Cablevision,CABLE,50,25,-5,-4,NY,NORTHEAST
4242,598820,Cablevision,CABLE,50,25,-5,-4,NY,NORTHEAST
4243,598824,Cablevision,CABLE,50,25,-5,-4,NY,NORTHEAST
4244,598832,Cablevision,CABLE,15,5,-5,-4,NY,NORTHEAST
4245,598834,Cablevision,CABLE,50,25,-5,-4,NY,NORTHEAST
4246,598840,Cablevision,CABLE,15,5,-5,-4,NY,NORTHEAST
4247,598842,Cablevision,CABLE,50,25,-5,-4,NY,NORTHEAST
4248,599670,Cablevision,CABLE,50,25,-5,-4,NY,NORTHEAST
4249,599672,Cablevision,CABLE,101,35,-5,-4,NY,NORTHEAST
4250,599674,Cablevision,CABLE,50,25,-5,-4,NY,NORTHEAST
4251,599676,Cablevision,CABLE,101,35,-5,-4,NY,NORTHEAST
4252,599682,Cablevision,CABLE,50,25,-5,-4,NY,NORTHEAST
4253,599688,Cablevision,CABLE,50,25,-5,-4,NY,NORTHEAST
4254,599690,Cablevision,CABLE,50,25,-5,-4,NY,NORTHEAST
4255,599692,Cablevision,CABLE,101,35,-5,-4,NY,NORTHEAST
4256,599694,Cablevision,CABLE,50,25,-5,-4,NY,NORTHEAST
4257,599696,Cablevision,CABLE,101,35,-5,-4,NY,NORTHEAST
4258,599700,Cablevision,CABLE,15,5,-5,-4,NY,NORTHEAST
4259,599704,Cablevision,CABLE,101,35,-5,-4,NY,NORTHEAST
4260,599706,Cablevision,CABLE,50,25,-5,-4,NY,NORTHEAST
4261,599708,Cablevision,CABLE,50,25,-5,-4,NY,NORTHEAST
4262,599710,Cablevision,CABLE,50,25,-5,-4,NY,NORTHEAST
4263,599712,Cablevision,CABLE,101,35,-5,-4,NY,NORTHEAST
4264,599714,Cablevision,CABLE,50,25,-5,-4,NY,NORTHEAST
4265,599716,Cablevision,CABLE,50,25,-5,-4,NY,NORTHEAST
4266,599718,Cablevision,CABLE,50,25,-5,-4,NY,NORTHEAST
4267,599720,Cablevision,CABLE,50,25,-5,-4,NY,NORTHEAST
4268,599722,Cablevision,CABLE,101,35,-5,-4,NY,NORTHEAST
4269,599726,Cablevision,CABLE,50,25,-5,-4,NY,NORTHEAST
4270,599730,Verizon,FIBER,50,50,-5,-4,NY,NORTHEAST
4271,599732,Verizon,FIBER,75,75,-5,-4,NY,NORTHEAST
4272,599734,Verizon,FIBER,50,50,-5,-4,NY,NORTHEAST
4273,599740,Time Warner Cable,CABLE,20,2,-5,-4,NY,NORTHEAST
4274,599742,Time Warner Cable,CABLE,15,1,-5,-4,NY,NORTHEAST
4275,599744,Time Warner Cable,CABLE,15,1,-5,-4,NY,NORTHEAST
4276,599746,Time Warner Cable,CABLE,15,1,-5,-4,NY,NORTHEAST
4277,600876,Cablevision,CABLE,50,25,-5,-4,NY,NORTHEAST
4278,600884,Cablevision,CABLE,101,35,-5,-4,NY,NORTHEAST
4279,604630,Cablevision,CABLE,50,25,-5,-4,NY,NORTHEAST
4280,604632,Cablevision,CABLE,50,25,-5,-4,NY,NORTHEAST
4281,604642,Cablevision,CABLE,50,25,-5,-4,NY,NORTHEAST
4282,604650,Cablevision,CABLE,50,25,-5,-4,NY,NORTHEAST
4283,604654,Cablevision,CABLE,15,5,-5,-4,NY,NORTHEAST
4284,605644,Time Warner Cable,CABLE,20,2,-5,-4,NY,NORTHEAST
4285,613958,Cablevision,CABLE,50,25,-5,-4,NY,NORTHEAST
4286,613960,Cablevision,CABLE,50,25,-5,-4,NY,NORTHEAST
4287,613964,Cablevision,CABLE,50,25,-5,-4,NY,NORTHEAST
4289,613968,Cablevision,CABLE,101,35,-5,-4,NY,NORTHEAST
4290,613970,Cablevision,CABLE,15,5,-5,-4,NY,NORTHEAST
4291,613972,Cablevision,CABLE,15,5,-5,-4,NY,NORTHEAST
4292,613976,Cablevision,CABLE,101,35,-5,-4,NY,NORTHEAST
4293,613980,Cablevision,CABLE,15,5,-5,-4,NY,NORTHEAST
4294,613982,Time Warner Cable,CABLE,50,5,-5,-4,NY,NORTHEAST
4295,613984,Time Warner Cable,CABLE,50,5,-5,-4,NY,NORTHEAST
4296,613986,Hughes,SATELLITE,10,1,-5,-4,NY,NORTHEAST
4297,613988,Verizon DSL,DSL,[0.5 - 1.0],[0.384],-5,-4,NY,NORTHEAST
4299,615128,Hughes,SATELLITE,5,1,-5,-4,NY,NORTHEAST
4300,615146,Hughes,SATELLITE,10,1,-5,-4,NY,NORTHEAST
4302,615162,Hughes,SATELLITE,5,1,-5,-4,NY,NORTHEAST
