"","unit_id","isp","technology","advertised.down","advertised.up","tz.offset","tz.offset.dst","state","region","medianUp","medianDown","medianLatency","medianJitterUp","medianJitterDown","medianLossUp","medianLossDown","medianLoss"
"1158",7893,"AT&T","DSL",0.768,0.384,-5,-4,"FL","SOUTH",14438,77743.5,47920,1765,878,1,1,0
"1159",7895,"Cox","CABLE",50,5,-6,-5,"VA","SOUTH",653315.5,7039401,9400,1617,841,1,1,0
"1160",7896,"Comcast","CABLE",25,5,-8,-7,"WA","WEST",740214.5,3646156,26445,2505,836,1,1,0
"1161",7902,"AT&T","DSL",24,3,-6,-5,"WI","MIDWEST",586000.5,3567193,37950,1742,1198,1,1,0
"1162",7903,"Comcast","CABLE",6,1,-5,-4,"FL","SOUTH",143970,891833.5,44371,3273,887,1,1,0
"1163",7905,"Comcast","CABLE",50,10,-5,-4,"MI","MIDWEST",1488758.5,7358064,14937,2496,922,1,1,0
"1164",7909,"Brighthouse","CABLE",10,1,-5,-4,"FL","SOUTH",133305,1407368.5,30885,2717,939,1,1,0
"1165",7912,"Charter","CABLE",60,4,-5,-4,"SC","SOUTH",531607.5,7988395,26484,3363,806,1,1,0
"1166",7916,"Time Warner Cable","CABLE",100,5,-6,-5,"KS","MIDWEST",701020.5,13095341.5,35978,2643,896.5,1,1,0
"1167",7918,"CenturyLink","DSL",6,0.512,-5,-4,"VA","SOUTH",73390.5,724914,62299,1899,945,1,1,0
"1168",7922,"Charter","CABLE",60,4,-5,-4,"MI","MIDWEST",530348,8171622.5,20019,2495,788,1,1,0
"1169",7924,"Comcast","CABLE",25,5,-8,-7,"WA","WEST",742468.5,3673910.5,14006,1780,821,1,1,0
"1170",7925,"CenturyLink","DSL",10,0.768,-5,-4,"FL","SOUTH",95688.5,1252128,54282,1838,910,1,1,0
"1171",7927,"Time Warner Cable","CABLE",20,2,-5,-4,"NC","SOUTH",261622,2658292.5,20982,2897,1039,1,1,0
"1172",7931,"Comcast","CABLE",105,10,-8,-7,"CA","WEST",1488336,13203388.5,16784.5,2770,893,1,1,0
"1173",7933,"Cox","CABLE",5,1,-7,-7,"AZ","WEST",132838,673815.5,22165,1724.5,962,1,1,0.0527983104540655
"1174",7934,"Verizon","FIBER",35,35,-5,-4,"NY","NORTHEAST",4640826.5,5322573.5,12246,3734,1206,1,1,0
"1175",7937,"Verizon","FIBER",15,15,-5,-4,"VA","SOUTH",2020607.5,1900200.5,8361,1639,1029,1,1,0
"1176",7938,"Charter","CABLE",60,4,-6,-5,"WI","MIDWEST",531199.5,8204058,21741,2474,770,1,1,0
"1177",7940,"CenturyLink","DSL",1.5,0.896,-7,-6,"NM","WEST",93092.5,153875,79323,1745,2133,1,1,0
"1178",7943,"CenturyLink","DSL",20,0.896,-7,-7,"AZ","WEST",101697,2937184.5,34464,1417,871,1,1,0
"1179",7944,"AT&T","DSL",6,1,-6,-5,"MS","SOUTH",176056,948774,33151,1556,1146,1,1,0
"1180",7948,"CenturyLink","DSL",10,0.768,-6,-5,"TX","SOUTH",91971,1292977.5,38788.5,1808,948.5,1,1,0
"1181",7954,"AT&T","DSL",6,0.768,-6,-5,"IL","MIDWEST",87830,934120,11081,2037,1613,1,1,0
"1182",7973,"Cox","CABLE",50,5,-6,-5,"OK","SOUTH",244101,6507406,18964.5,3295,962,1,1,0
"1183",7974,"AT&T","DSL",12,1.5,-8,-7,"CA","WEST",235568.5,1899343,22437,1237,864,1,1,0
"1184",7978,"Comcast","CABLE",105,10,-6,-5,"MA","NORTHEAST",1487868,13896646,18695,1833,940,1,1,0
"1185",7984,"Comcast","CABLE",25,5,-6,-5,"IL","MIDWEST",742524.5,3721545,14190,1944.5,809,1,1,0
"1186",7985,"Time Warner Cable","CABLE",30,5,-6,-5,"KS","MIDWEST",702614.5,4225575.5,37032,2804,898,1,1,0
"1187",7987,"AT&T","DSL",18,1.5,-6,-5,"IN","MIDWEST",235692,2848449.5,31771,1501,1151.5,1,1,0
"1188",7988,"Verizon","FIBER",50,50,-5,-4,"MD","SOUTH",7888348.5,7213035,10948.5,2554.5,1033,1,1,0
"1189",7991,"Charter","CABLE",60,4,-6,-5,"AL","SOUTH",529049.5,8115052.5,24582.5,1911,871.5,1,1,0
"1190",7994,"CenturyLink","DSL",10,0.768,-5,-4,"FL","SOUTH",91705,1252862.5,37594,1329,836,1,1,0
"1191",7995,"Cox","CABLE",25,5,-7,-7,"AZ","WEST",674337.5,3724642.5,22479,1872.5,874,1,1,0
"1192",7996,"Charter","CABLE",100,4,-6,-5,"IL","MIDWEST",532107.5,12817669,27796,3197.5,809,1,1,0
"1193",7998,"Time Warner Cable","CABLE",3,1,-5,-4,"NY","NORTHEAST",132453,400766,27539.5,2817,975,1,1,0
"1194",8005,"CenturyLink","DSL",40,5,-8,-7,"OR","WEST",591018,4954309,43171,1519,875,1,1,0
"1195",8012,"Cox","CABLE",50,10,-6,-5,"FL","SOUTH",1308312,6596183,46757,2278,960.5,1,1,0
"1196",8014,"Time Warner Cable","CABLE",15,1,-7,-6,"CO","WEST",138615.5,1985422.5,18828,2269,765,1,1,0
"1197",8016,"CenturyLink","DSL",10,0.768,-5,-4,"FL","SOUTH",93898.5,1243833,38827.5,1631,814,1,1,0
"1198",8023,"Cox","CABLE",100,10,-5,-4,"VA","SOUTH",1309921,12501106,18087,1823,928,1,1,0
"1199",8026,"CenturyLink","DSL",3,0.64,-8,-7,"WA","WEST",83071.5,256628,73522.5,1465,2366.5,1,1,0
"1200",8031,"Charter","CABLE",60,4,-5,-4,"NC","SOUTH",529780,8207939,25270.5,2563.5,774,1,1,0
"1201",8042,"Time Warner Cable","CABLE",50,5,-5,-4,"OH","MIDWEST",698423,6953859,23337,2830.5,884,1,1,0
"1202",8046,"Time Warner Cable","CABLE",15,1,-5,-4,"OH","MIDWEST",132040,2001046,22260,2957,910,1,1,0
"1203",8061,"Brighthouse","CABLE",60,5,-5,-4,"FL","SOUTH",714749,8596989.5,37409.5,2903.5,901,1,1,0
"1204",8062,"AT&T","DSL",6,1,-6,-5,"TX","SOUTH",175878,948043,29912,1514,1156,1,1,0
"1205",8071,"Verizon","FIBER",50,50,-5,-4,"NY","NORTHEAST",7831017,7214723.5,11490.5,1875.5,1897,1,1,0
"1206",8075,"CenturyLink","DSL",12,0.896,-7,-6,"CO","WEST",66777.5,1445126.5,47354,1565,968,1,1,0
"1207",8077,"Frontier","DSL",6,0.768,-5,-4,"WV","SOUTH",104080.5,732023.5,36704,1448,905,1,1,0
"1208",8078,"CenturyLink","DSL",10,0.768,-7,-7,"AZ","WEST",97836,1246094.5,28612.5,1417.5,926,1,1,0
"1209",8082,"Wildblue/ViaSat","SATELLITE",12,3,-5,-4,"VA","SOUTH",665166.5,2470512,683199,55145,8020,1,1,0.0483792936623125
"1210",8083,"Cox","CABLE",25,5,-8,-7,"CA","WEST",654331,3741474.5,29795,2113.5,897,1,1,0
"1211",8084,"Time Warner Cable","CABLE",20,2,-6,-5,"WI","MIDWEST",132238,2010875,10469,1620,807,1,1,0
"1212",8085,"Windstream","DSL",3,0.768,-6,-5,"IA","MIDWEST",79235.5,169061,50410,1503,1308,1,1,0.0526592943654555
"1213",8089,"AT&T","DSL",18,1.5,-6,-5,"TX","SOUTH",234776,2847273.5,30975,1816,1147,1,1,0
"1214",8092,"Frontier","DSL",12,1,-6,-5,"IL","MIDWEST",200187,1260485.5,16584,1767,2868,0.994,1,0.400801603206413
"1215",8098,"Windstream","DSL",10,0.768,-7,-6,"NM","WEST",80195.5,552507,59804,1653,2260,1,0.994,1.10971342092983
"1216",8100,"Comcast","CABLE",50,10,-6,-5,"IA","MIDWEST",1481081.5,5524902,19315,2967,992.5,1,1,0
"1217",8102,"Time Warner Cable","CABLE",30,5,-5,-4,"OH","MIDWEST",702948,4225803,31376,3815,907,1,1,0
"1218",8103,"CenturyLink","DSL",10,0.768,-6,-5,"MN","MIDWEST",92861.5,1235995.5,23320.5,1418,842,1,1,0
"1219",8105,"Verizon","FIBER",75,75,-6,-5,"TX","SOUTH",6073550.5,10424627,7182,1401,1756.5,1,1,0.0500250125062531
"1220",8112,"Cox","CABLE",5,1,-8,-7,"CA","WEST",135261.5,674624,16726,2028,821,1,1,0
"1221",8117,"Time Warner Cable","CABLE",15,1,-5,-4,"SC","SOUTH",132404,2011308,30256,4576,836,1,1,0
"1222",8120,"CenturyLink","DSL",1.5,0.64,-7,-6,"NM","WEST",109872,261318,60787,2072,944,1,1,0
"1223",8121,"Time Warner Cable","CABLE",3,1,-8,-7,"CA","WEST",131667.5,266242.5,21421.5,3523.5,950,1,1,0
"1224",8131,"Charter","CABLE",30,4,-6,-5,"MO","MIDWEST",525728.5,3889529.5,21457.5,1746,865.5,1,1,0
"1225",8134,"Time Warner Cable","CABLE",15,1,-6,-5,"AZ","WEST",132078,1985297.5,12895,2379,910,1,1,0
"1226",8137,"Time Warner Cable","CABLE",50,5,-5,-4,"NY","NORTHEAST",695292,6629298,21050.5,3149,981,1,1,0.049825610363727
"1227",8140,"Verizon","FIBER",15,15,-5,-4,"PA","NORTHEAST",1899117.5,3049470,13853.5,1653,1720,1,1,0
"1228",8143,"AT&T","DSL",24,3,-6,-5,"TX","SOUTH",334712,3500777,46008,1498,1147,1,1,0
"1229",8144,"CenturyLink","DSL",3,0.64,-5,-4,"NC","SOUTH",81342,369865.5,55224.5,1329,862,1,1,0
"1230",8149,"CenturyLink","DSL",12,0.896,-8,-7,"OR","WEST",64947,1446465,37930,1538,961,1,1,0
"1231",8150,"Time Warner Cable","CABLE",50,5,-5,-4,"OH","MIDWEST",701080.5,7044129,28044,3225,897,1,1,0
"1232",8157,"Brighthouse","CABLE",10,1,-5,-4,"FL","SOUTH",150073.5,1417370,32186,1841.5,950,1,1,0
"1233",8163,"Cox","CABLE",25,5,-8,-7,"CA","WEST",673423,3796850.5,13355,2102,849,1,1,0
"1234",8172,"Time Warner Cable","CABLE",10,1,-8,-7,"CA","WEST",132298.5,400912,16535,3183,898,1,1,0
"1235",8181,"Time Warner Cable","CABLE",20,2,-8,-7,"CA","WEST",279612,2802587,16413.5,2595.5,817,1,1,0
"1236",8183,"CenturyLink","DSL",7,0.896,-7,-6,"CO","WEST",95744.5,618376.5,52498.5,1368,2353,1,1,0
"1237",8184,"Windstream","DSL",3,0.768,-6,-5,"NE","MIDWEST",78267.5,376814,34947,1802.5,957,1,1,0
"1238",8185,"Mediacom","CABLE",50,5,-6,-5,"IL","MIDWEST",713910.5,7136196,42600.5,3037,949,1,1,0
"1239",8188,"Comcast","CABLE",25,5,-6,-5,"IL","MIDWEST",741318.5,3712122.5,13075.5,2614.5,959,1,1,0
"1240",8190,"Cox","CABLE",50,5,-7,-7,"AZ","WEST",654092,6810794,22457.5,2268,975.5,1,1,0
"1241",8195,"CenturyLink","DSL",12,0.896,-8,-7,"OR","WEST",92544,1662359.5,39654,1432,996,1,1,0
"1242",8196,"CenturyLink","DSL",40,5,-7,-6,"CO","WEST",479003,4654151,39933,1300,873,1,1,0
"1243",8197,"Time Warner Cable","CABLE",15,1,-8,-7,"CA","WEST",132352.5,2010452,17045.5,2573,899,1,1,0
"1244",8203,"Windstream","DSL",3,0.768,-5,-4,"KY","SOUTH",80144,376982,42746,1819,1237,1,1,0
"1245",8204,"Time Warner Cable","CABLE",15,1,-5,-4,"OH","MIDWEST",132415,2010687,31975.5,2475,907,1,1,0
"1246",8208,"Time Warner Cable","CABLE",15,1,-6,-5,"TX","SOUTH",131970.5,2011488.5,20336,3720.5,810,1,1,0
"1247",8210,"Time Warner Cable","CABLE",15,1,-6,-5,"WI","MIDWEST",142023,2010609,12702,2646.5,890,1,1,0
"1248",8218,"Time Warner Cable","CABLE",100,5,-8,-7,"CA","WEST",246247,11538636.5,16908.5,3067,809,1,1,0
"1249",8220,"Charter","CABLE",60,4,-8,-7,"CA","WEST",530019.5,8200559,28236.5,2705,826,1,1,0
"1250",8224,"Brighthouse","CABLE",1,0.512,-8,-7,"CA","WEST",72227,140169.5,18814,2113,946,1,1,0
"1251",8231,"Charter","CABLE",60,4,-5,-4,"NC","SOUTH",525240,8108406.5,21575,1809,798,1,1,0
"1252",8233,"AT&T","DSL",6,0.768,-8,-7,"CA","WEST",86541,699945.5,15278.5,1948,853,1,1,0
"1253",8235,"Comcast","CABLE",25,5,-6,-5,"MN","MIDWEST",741956.5,3422654,21329,2424,1749,1,1,0
"1254",8237,"Windstream","DSL",6,0.768,-5,-4,"PA","NORTHEAST",75907,743971.5,42536.5,1791,939,1,1,0
"1255",8238,"Time Warner Cable","CABLE",30,5,-5,-4,"NC","SOUTH",696731.5,4224441,28145,4904,908,1,1,0
"1256",8240,"Charter","CABLE",60,4,-6,-5,"AL","SOUTH",531090,8201702,35328,2504,789,1,1,0
"1257",8241,"AT&T","DSL",6,1,-5,-4,"GA","SOUTH",177276.5,948724,39555,1632,918.5,1,1,0
"1258",8243,"AT&T","DSL",6,0.768,-6,-5,"OK","SOUTH",89272,934321,31163,1944,832,1,1,0
"1259",8245,"Frontier","FIBER",25,25,-8,-7,"OR","WEST",3201866,3177169.5,24989,1670,1866.5,1,1,0
"1260",8246,"CenturyLink","DSL",7,0.896,-6,-5,"IA","MIDWEST",92356,652165,45034,1350,865,1,1,0
"1261",8247,"Charter","CABLE",60,4,-5,-4,"GA","SOUTH",529737,7903557.5,23272.5,2240,850,1,1,0
"1262",8250,"CenturyLink","DSL",20,5,-7,-6,"ID","WEST",232327,1011409.5,54053.5,2109.5,1530.5,1,1,0
"1263",8252,"Time Warner Cable","CABLE",15,2,-8,-7,"CA","WEST",266010.5,2011304,16774,2673,777,1,1,0
"1264",8255,"CenturyLink","DSL",12,0.896,-7,-7,"AZ","WEST",100866.5,1836004,34948,1692,964,1,1,0
"1265",8256,"Cox","CABLE",1,0.384,-8,-7,"CA","WEST",55240.5,128208.5,27991,1815,1090,1,1,0
"1266",8258,"Cablevision","CABLE",101,35,-5,-4,"NY","NORTHEAST",5002827,13441753.5,11751,2654,920,1,1,0
"1267",8259,"Charter","CABLE",60,4,-5,-4,"MI","MIDWEST",531463.5,8207549,15083,2478,773,1,1,0
"1268",8262,"AT&T","DSL",6,0.512,-6,-5,"IN","MIDWEST",79387.5,633815.5,35506.5,2297,1622.5,1,1,0.0526038926880589
"1269",8264,"Cox","CABLE",50,10,-5,-4,"CT","NORTHEAST",1307962,7220405.5,17543,1668,835,1,1,0
"1270",8268,"Time Warner Cable","CABLE",15,1,-5,-4,"OH","MIDWEST",132428,1993039.5,28207.5,3689.5,926,1,1,0
"1271",8269,"Windstream","DSL",3,0.384,-6,-5,"OK","SOUTH",37543,237786,84405,2468,1900,1,0.998,0.726832222895215
"1272",8272,"Charter","CABLE",60,4,-8,-7,"OR","WEST",529487,8111149.5,53678,3425,970,1,1,0
"1273",8274,"Cox","CABLE",100,10,-6,-5,"OK","SOUTH",1310220,13600795,21067,1993,811,1,1,0
"1274",8277,"Charter","CABLE",100,5,-6,-5,"MN","MIDWEST",665059.5,12623953.5,33716,4169,809,1,1,0
"1275",8278,"Time Warner Cable","CABLE",50,5,-6,-5,"NE","MIDWEST",701708,7044803.5,26640,2591,880,1,1,0
"1276",8279,"Cablevision","CABLE",15,5,-6,-5,"NJ","NORTHEAST",649765.5,2292118.5,11178,1885,1068,1,1,0
"1277",8281,"Time Warner Cable","CABLE",15,1,-6,-5,"WI","MIDWEST",131873.5,2010406,20567,3271,921,1,1,0
"1278",8284,"AT&T","DSL",6,0.512,-6,-5,"IL","MIDWEST",80335,633300,9937,1594,814,1,1,0
"1279",8285,"Charter","CABLE",15,3,-5,-4,"SC","SOUTH",401642,1946265,27418,2608,821,1,1,0
"1280",8288,"Verizon","FIBER",25,25,-5,-4,"MA","NORTHEAST",3201247.5,3811818,19905,1927,1852,1,1,0
"1281",8291,"CenturyLink","DSL",3,0.64,-7,-7,"AZ","WEST",79111,262101.5,54270.5,1430,1016,1,1,0
"1282",8293,"Cox","CABLE",50,5,-7,-7,"AZ","WEST",653251.5,6705049,20226,1670,823.5,1,1,0
"1283",8297,"AT&T","DSL",6,1,-5,-4,"MI","MIDWEST",233166,948685,25742,1623,837,1,1,0
"1284",8298,"CenturyLink","DSL",7,0.896,-7,-6,"ID","WEST",91529,858882,55618,1454,899,1,1,0
"1285",8302,"Cox","CABLE",100,10,-7,-7,"AZ","WEST",1308565.5,13296251.5,20504,1661,921,1,1,0
"1286",8308,"Charter","CABLE",60,4,-8,-7,"CA","WEST",531512,8005613.5,15195,2547,778,1,1,0
"1287",8309,"Time Warner Cable","CABLE",15,1,-5,-4,"NC","SOUTH",132236.5,1985716.5,26664,4111,938,1,1,0
"1288",8310,"Charter","CABLE",30,4,-5,-4,"CT","NORTHEAST",531270,3892975,17080.5,2582,874,1,1,0
"1289",8316,"Windstream","DSL",6,0.768,-6,-5,"IA","MIDWEST",81225.5,738580,65751,1959,935,1,1,0
"1290",8320,"Frontier","DSL",1,0.384,-5,-4,"OR","WEST",45491.5,188307,52434,1790,986,1,1,0
"1291",8325,"CenturyLink","DSL",20,0.896,-6,-5,"MN","MIDWEST",92352,2002379.5,31110.5,1569,923,1,1,0
"1292",8327,"CenturyLink","DSL",25,2,-5,-4,"NC","SOUTH",231728.5,3045846.5,34849,2091,1415,1,1,0.0498753117206982
"1293",8329,"AT&T","DSL",12,1.5,-6,-5,"TX","SOUTH",235257,1899349,27096,1610,905,1,1,0
"1294",8332,"AT&T","DSL",18,1.5,-6,-5,"TX","SOUTH",229623,2851495.5,25010.5,1663,1181.5,1,1,0
"1295",8334,"Time Warner Cable","CABLE",15,1,-6,-5,"WI","MIDWEST",132257.5,2009883,16391.5,2891,836,1,1,0
"1296",8335,"Charter","CABLE",30,4,-6,-5,"TN","SOUTH",525240,3958424.5,36169,1604,857,1,1,0
"1297",8336,"Time Warner Cable","CABLE",20,2,-5,-4,"NY","NORTHEAST",266543,2681228,17372,4697,873,1,1,0
"1298",8341,"Comcast","CABLE",50,5,-8,-7,"CA","WEST",742540,7445779,12030,1665,777,1,1,0
"1299",8342,"Cox","CABLE",50,10,-8,-7,"TX","SOUTH",1309057,7462595.5,11973.5,2374.5,955,1,1,0
"1300",8350,"AT&T","DSL",12,1.5,-5,-4,"MI","MIDWEST",233609.5,1899381,31099,1311,896,1,1,0
"1301",8352,"Charter","CABLE",30,4,-6,-5,"WI","MIDWEST",525141,3905264.5,19514,1897.5,797,1,1,0
"1302",8354,"Cablevision","CABLE",50,25,-5,-4,"NY","NORTHEAST",3567946,7343199.5,11164,2312.5,972.5,1,1,0
"1303",8355,"AT&T","DSL",6,1,-5,-4,"MI","MIDWEST",177289,948704.5,29809,1622,932,1,1,0
"1304",8356,"CenturyLink","DSL",12,5,-7,-7,"AZ","WEST",589818.5,1837802.5,34057,1213,865,1,1,0
"1305",8359,"Time Warner Cable","CABLE",15,1,-5,-4,"OH","MIDWEST",132211,2001633,32110,3648,970.5,1,1,0
"1306",8363,"Time Warner Cable","CABLE",15,1,-6,-5,"TX","SOUTH",141713,1985455,15677.5,1637,1051,1,1,0
"1307",8368,"CenturyLink","DSL",40,5,-7,-7,"AZ","WEST",591367,3410955,35469.5,3547.5,885,1,1,0
"1308",8370,"Mediacom","CABLE",15,1,-8,-7,"CA","WEST",241461,2833487,26424,2039,898,1,1,0
"1309",8375,"AT&T","DSL",6,0.512,-5,-4,"IN","MIDWEST",81587,633635,11016,1320,847,1,1,0
"1310",8380,"CenturyLink","DSL",8,0.768,-5,-4,"FL","SOUTH",93284.5,1003502,41290,1411,922,1,1,0
"1311",8385,"Time Warner Cable","CABLE",15,1,-5,-4,"OH","MIDWEST",132356.5,2011294.5,27897,2889,904,1,1,0
"1312",8394,"Comcast","CABLE",105,20,-6,-5,"NJ","NORTHEAST",2981500,13843714.5,11875,1949,787,1,1,0
"1313",8396,"Cox","CABLE",25,5,-5,-4,"VA","SOUTH",654696,3814675.5,14867,1551,793,1,1,0
"1314",8402,"AT&T","DSL",18,1.5,-5,-4,"NC","SOUTH",230469.5,2825295,38326,1718,843,1,1,0
"1315",8407,"Time Warner Cable","CABLE",20,2,-5,-4,"ME","NORTHEAST",277252,2682385.5,26446.5,1618.5,845,1,1,0
"1316",8409,"Cox","CABLE",25,5,-8,-7,"CA","WEST",653020,3767997.5,16139,3443.5,863,1,1,0
"1317",8410,"Frontier","FIBER",25,25,-8,-7,"OR","WEST",3202377.5,3176942.5,24888.5,1750,1841,1,1,0
"1318",8411,"AT&T","DSL",6,0.512,-8,-7,"CA","WEST",82293,633628,15668,1330,830,1,1,0
"1319",8413,"Cablevision","CABLE",50,25,-5,-4,"NY","NORTHEAST",3575031,7437293.5,11792,2754,926,1,1,0
"1320",8415,"AT&T","DSL",6,0.512,-5,-4,"MI","MIDWEST",79283,628962.5,19577,2019.5,1606,1,1,0
"1321",8421,"Verizon","FIBER",75,35,-6,-5,"NJ","NORTHEAST",5405245.5,10305209,8667,1163,752,1,1,0
"1322",8424,"AT&T","DSL",24,3,-6,-5,"CA","WEST",592737,3612838,13684,1131,770,1,1,0
"1323",8429,"Frontier","FIBER",25,25,-8,-7,"WA","WEST",3850756.5,3168122.5,23808,1375,1071,1,1,0
"1324",8430,"Cox","CABLE",100,10,-7,-7,"AZ","WEST",1309688.5,12813954.5,21380,1840,895,1,1,0
"1325",8448,"Cox","CABLE",5,1,-8,-7,"CA","WEST",135247,674583,13253,3003,966,1,1,0
"1326",8449,"Verizon","FIBER",50,50,-5,-4,"NY","NORTHEAST",8916741.5,7226528,7728,1371,1070,1,1,0
"1327",8450,"Cox","CABLE",100,10,-6,-5,"NE","MIDWEST",1309574.5,13631362.5,24521.5,1803.5,838.5,1,1,0
"1328",8452,"CenturyLink","DSL",5,0.896,-7,-6,"UT","WEST",92484,757467,68616.5,1606,884,1,1,0
"1329",8453,"Frontier","FIBER",15,5,-8,-7,"WA","WEST",712559.5,1900126,21147.5,1534,822,1,1,0
"1330",8454,"Charter","CABLE",30,4,-6,-5,"WI","MIDWEST",532239,3894586.5,25603.5,3105.5,786,1,1,0
"1331",8457,"AT&T","DSL",18,1.5,-6,-5,"LA","SOUTH",234343.5,2834412.5,36473,1522,1160,1,1,0
"1332",8458,"Charter","CABLE",60,4,-5,-4,"GA","SOUTH",531743.5,8182902.5,25392,3274,818,1,1,0
"1333",8460,"Verizon","FIBER",25,25,-5,-4,"PA","NORTHEAST",3344813.5,3176737.5,22222.5,1612.5,1795,1,1,0
"1334",8461,"CenturyLink","DSL",40,5,-7,-6,"UT","WEST",591031.5,5230450.5,46136.5,1214,880,1,1,0
"1335",8462,"Charter","CABLE",30,4,-6,-5,"MN","MIDWEST",530872,3893174.5,27327,2325,830,1,1,0
"1336",8465,"Cox","CABLE",100,10,-7,-7,"AZ","WEST",1309102,10773051.5,21299,2048,952,1,1,0
"1337",8466,"Verizon","FIBER",50,50,-5,-4,"VA","SOUTH",7609843,7245630,13256,1754,1884.5,1,1,0
"1338",8471,"Cox","CABLE",100,10,-7,-7,"AZ","WEST",1306137.5,13245779,21430,2103,991,1,1,0
"1339",8475,"Cox","CABLE",100,10,-7,-7,"AZ","WEST",1309386.5,10646619.5,24145,1957,959,1,1,0
"1340",8478,"Comcast","CABLE",25,5,-6,-5,"MO","MIDWEST",742125.5,3721207,9570,1865,781,1,1,0
"1341",8481,"AT&T","DSL",18,1.5,-5,-4,"NC","SOUTH",236090.5,2845167.5,35309,1207.5,890,1,1,0
"1342",8483,"AT&T","DSL",6,1,-5,-4,"OH","MIDWEST",178266,948818,29953,1637,1038,1,1,0
"1343",8501,"Time Warner Cable","CABLE",50,5,-5,-4,"NY","NORTHEAST",696790,6979038.5,36112,2990,938,1,1,0
"1344",8526,"Comcast","CABLE",25,5,-5,-4,"MA","NORTHEAST",741944,3674285.5,23793,1512,773,1,1,0
"1345",8527,"CenturyLink","DSL",10,0.768,-5,-4,"NJ","NORTHEAST",84474,1132107.5,46169.5,1722,1035,1,1,0
"1346",8530,"Cox","CABLE",50,5,-6,-5,"AZ","WEST",652667.5,6440658,20703,1741,903,1,1,0
"1347",8531,"CenturyLink","DSL",12,0.896,-7,-6,"UT","WEST",92692,1658329,47239,1500,986,1,1,0
"1348",8536,"Cox","CABLE",25,5,-6,-5,"NE","MIDWEST",413563,3766897.5,23452,1623.5,941,1,1,0
"1349",8543,"Cox","CABLE",25,5,-8,-7,"CA","WEST",676039,3794079,10279.5,1765.5,949,1,1,0
"1350",8544,"Charter","CABLE",30,4,-5,-4,"CT","NORTHEAST",527576.5,3894463.5,15797,2381,786,1,1,0
"1351",8545,"AT&T","DSL",6,0.512,-6,-5,"IL","MIDWEST",78473,633563.5,56165,1468,859,0.996,1,0.369198312236287
"1352",8590,"Comcast","CABLE",25,5,-5,-4,"FL","SOUTH",741081,3720802,18566,1957,987,1,1,0
"1353",8591,"Comcast","CABLE",50,10,-5,-4,"TN","SOUTH",1473486.5,7350823.5,26906,1734.5,861.5,1,1,0
"1354",8598,"Charter","CABLE",60,4,-8,-7,"OR","WEST",525749,8113227.5,36006.5,2061,855,1,1,0
"1355",8599,"CenturyLink","DSL",8,0.768,-8,-7,"NV","WEST",106952.5,646758.5,29497,1394,1047,1,1,0
"1356",8601,"CenturyLink","DSL",1.5,0.896,-7,-6,"NM","WEST",107988,157802,59439.5,1334,2366.5,1,1,0.106269925611052
"1357",8604,"Charter","CABLE",30,4,-8,-7,"WA","WEST",531579.5,3894526,32082.5,2536,838,1,1,0
"1358",8606,"Charter","CABLE",60,4,-5,-4,"VA","SOUTH",530933,8111409.5,29343,3016,819,1,1,0
"1359",8607,"AT&T","DSL",12,1.5,-6,-5,"WI","MIDWEST",235547,1899271.5,34909,1854,1271.5,1,1,0
"1360",8612,"Time Warner Cable","CABLE",15,1,-5,-4,"TN","SOUTH",131777.5,1962931,31919,2277,1134,1,1,0
"1361",8615,"Verizon","FIBER",75,75,-5,-4,"VA","SOUTH",10750686.5,9832676.5,22122,1409,1756,1,1,0
"1362",8616,"Comcast","CABLE",50,10,-5,-4,"SC","SOUTH",1486808.5,7441939,44031,1860,798,1,1,0
"1363",8617,"Time Warner Cable","CABLE",20,2,-5,-4,"NY","NORTHEAST",277409,2651749,37843,2493,917,1,1,0
"1364",8621,"Comcast","CABLE",25,5,-5,-4,"FL","SOUTH",742870,3674107,35787.5,1462.5,756,1,1,0
"1365",8622,"Frontier","FIBER",20,5,-8,-7,"OR","WEST",669574.5,2446057.5,25685,1544,1928,1,1,0
"1366",8624,"Time Warner Cable","CABLE",15,1,-6,-5,"TX","SOUTH",140458,2010022.5,12999,2913,1041,1,1,0
"1367",8625,"Cox","CABLE",50,5,-7,-7,"AZ","WEST",654599,6929468,21924.5,1940,807,1,1,0
"1368",8629,"Cox","CABLE",25,5,-8,-7,"CA","WEST",653832.5,3811421,11215.5,1805,854,1,1,0
"1369",8640,"Time Warner Cable","CABLE",20,2,-5,-4,"SC","SOUTH",266208.5,2658498.5,30652,2701,896,1,1,0
"1370",8642,"Comcast","CABLE",105,10,-5,-4,"DC","SOUTH",1487471.5,14905789,16564.5,2649.5,911.5,1,1,0
"1371",8644,"Time Warner Cable","CABLE",15,1,-10,-10,"HI","WEST",144896.5,2011476,64991,3868,872,1,1,0
"1372",8645,"Brighthouse","CABLE",30,2,-8,-7,"CA","WEST",291156.5,4251895.5,17076,1943,919,1,1,0
"1373",8646,"Charter","CABLE",60,4,-5,-4,"SC","SOUTH",530624,8167738,23789,2690,795,1,1,0
"1374",8647,"Brighthouse","CABLE",30,2,-5,-4,"FL","SOUTH",286995,4243715.5,25384,1962,930,1,1,0
"1375",8648,"CenturyLink","DSL",12,0.896,-7,-7,"AZ","WEST",103761,1408763.5,38008,2342,1081,1,1,0.0575705238917674
